occ_year,occ_month,difference,location,bicycle_status
2022,4,0,Other,STOLEN
2022,4,1,Outside,STOLEN
2022,4,1,Commercial,STOLEN
2022,4,2,Outside,STOLEN
2022,4,1,Outside,STOLEN
2022,4,0,Outside,STOLEN
2022,4,0,House,STOLEN
2022,4,2,Outside,STOLEN
2022,4,5,Outside,STOLEN
2022,4,0,House,STOLEN
2022,4,0,Outside,UNKNOWN
2022,4,0,House,STOLEN
2022,4,2,House,STOLEN
2022,4,1,Outside,STOLEN
2022,4,4,House,STOLEN
2022,4,1,Commercial,STOLEN
2022,4,1,Outside,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,19,Apartment,STOLEN
2022,4,18,Educational,STOLEN
2022,4,3,Other,STOLEN
2022,4,11,Outside,STOLEN
2022,4,3,Outside,STOLEN
2022,4,11,Outside,STOLEN
2022,4,0,Other,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,4,Apartment,STOLEN
2022,4,18,Apartment,STOLEN
2022,4,0,Apartment,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,0,Apartment,STOLEN
2022,4,0,Outside,STOLEN
2022,4,0,Other,STOLEN
2022,4,2,Educational,STOLEN
2022,4,0,Educational,STOLEN
2022,4,0,Apartment,STOLEN
2022,4,1,Commercial,STOLEN
2022,4,10,Outside,STOLEN
2022,4,10,Outside,STOLEN
2022,4,1,Outside,STOLEN
2022,4,1,Outside,STOLEN
2022,4,0,Outside,RECOVERED
2022,4,7,Commercial,STOLEN
2022,4,0,Apartment,STOLEN
2022,4,1,Commercial,STOLEN
2022,4,13,Apartment,STOLEN
2022,4,0,Outside,STOLEN
2022,4,1,Apartment,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,1,Apartment,STOLEN
2022,4,1,Outside,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,17,Outside,STOLEN
2022,4,4,Apartment,STOLEN
2022,4,1,Commercial,STOLEN
2022,4,8,Commercial,STOLEN
2022,4,8,Commercial,STOLEN
2022,4,0,Other,STOLEN
2022,1,100,Outside,STOLEN
2022,4,5,Outside,STOLEN
2022,4,3,House,STOLEN
2022,4,8,Commercial,STOLEN
2022,4,1,Apartment,STOLEN
2022,4,5,Outside,STOLEN
2022,1,100,Outside,STOLEN
2022,4,2,Other,STOLEN
2022,4,0,Outside,STOLEN
2022,4,0,Outside,STOLEN
2022,4,0,House,STOLEN
2022,4,4,Outside,STOLEN
2022,4,1,House,STOLEN
2022,4,4,Outside,STOLEN
2022,4,10,Apartment,STOLEN
2022,4,0,Apartment,STOLEN
2022,4,3,Educational,STOLEN
2022,4,3,Educational,STOLEN
2022,4,11,Other,STOLEN
2022,4,0,Outside,UNKNOWN
2022,4,0,Other,STOLEN
2022,4,2,Apartment,STOLEN
2022,4,2,Apartment,STOLEN
2022,4,0,Outside,STOLEN
2022,4,0,Outside,STOLEN
2022,4,4,Outside,STOLEN
2022,4,2,Apartment,STOLEN
2022,4,0,Outside,STOLEN
2022,4,4,Apartment,STOLEN
2022,4,1,Apartment,STOLEN
2022,4,4,Apartment,STOLEN
2022,4,2,Outside,STOLEN
2022,4,1,Outside,STOLEN
2022,4,12,Apartment,STOLEN
2022,4,0,Other,STOLEN
2022,4,12,Apartment,STOLEN
2022,4,0,Commercial,STOLEN
2022,4,0,Commercial,STOLEN
2022,5,0,Apartment,STOLEN
2022,4,2,Apartment,STOLEN
2022,4,1,Outside,STOLEN
2022,4,2,Apartment,STOLEN
2022,4,2,House,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Apartment,STOLEN
2022,4,2,House,STOLEN
2022,4,4,Commercial,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Outside,STOLEN
2022,4,18,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,4,6,Apartment,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Commercial,STOLEN
2022,4,32,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,4,7,Educational,STOLEN
2022,4,24,Apartment,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Outside,STOLEN
2022,5,3,Educational,STOLEN
2022,4,13,Apartment,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,2,Commercial,UNKNOWN
2022,5,3,Educational,STOLEN
2022,5,1,Transit,STOLEN
2022,5,1,Transit,STOLEN
2022,5,0,Outside,STOLEN
2022,5,2,House,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,4,Apartment,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,2,House,STOLEN
2022,5,1,House,UNKNOWN
2022,5,0,Commercial,STOLEN
2022,5,1,Outside,STOLEN
2022,2,94,Apartment,STOLEN
2022,4,24,Apartment,STOLEN
2022,5,0,Outside,STOLEN
2021,12,156,Apartment,STOLEN
2022,5,3,Other,STOLEN
2022,5,5,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,5,Outside,STOLEN
2022,5,0,House,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,4,14,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,2,Outside,STOLEN
2022,5,2,Outside,STOLEN
2022,4,14,Other,STOLEN
2022,5,2,Apartment,STOLEN
2022,4,13,House,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,House,STOLEN
2022,5,1,Outside,STOLEN
2022,5,7,Apartment,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,6,Commercial,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,3,Outside,STOLEN
2022,5,0,Apartment,STOLEN
2022,4,17,Outside,STOLEN
2022,5,5,Apartment,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Educational,STOLEN
2022,5,0,Educational,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Other,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Outside,STOLEN
2022,5,9,Other,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,9,Other,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,7,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Transit,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Outside,STOLEN
2022,5,2,Commercial,STOLEN
2022,5,1,Outside,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,1,Outside,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,0,House,STOLEN
2022,5,3,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,5,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,4,21,Apartment,STOLEN
2022,5,1,House,STOLEN
2022,5,2,Other,STOLEN
2022,5,3,Educational,STOLEN
2022,5,3,Educational,STOLEN
2022,5,1,Educational,STOLEN
2022,5,0,Outside,STOLEN
2022,5,3,Educational,STOLEN
2022,5,3,Educational,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,11,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,2,Other,STOLEN
2022,5,0,Apartment,STOLEN
2022,2,96,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,5,1,Outside,STOLEN
2022,5,2,Other,STOLEN
2022,5,2,Other,STOLEN
2022,5,0,Other,STOLEN
2021,10,212,Apartment,STOLEN
2022,5,4,Other,STOLEN
2022,5,8,Apartment,STOLEN
2022,5,8,Apartment,STOLEN
2022,5,0,House,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,House,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2021,11,181,Apartment,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,0,Educational,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,3,Outside,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,4,25,Other,STOLEN
2022,5,7,Outside,STOLEN
2022,5,0,House,STOLEN
2022,5,0,Outside,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,15,Apartment,STOLEN
2022,5,2,House,STOLEN
2022,5,7,Outside,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,7,House,STOLEN
2022,5,2,House,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,7,Commercial,STOLEN
2022,5,1,House,STOLEN
2022,5,11,House,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Outside,STOLEN
2022,5,1,House,STOLEN
2022,5,1,Educational,STOLEN
2022,5,6,House,STOLEN
2022,5,1,House,STOLEN
2022,4,21,Apartment,STOLEN
2022,5,1,Transit,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,3,Other,STOLEN
2022,5,1,Outside,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,7,Educational,STOLEN
2022,5,0,House,STOLEN
2022,5,1,House,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,5,3,Apartment,STOLEN
2022,5,0,Other,STOLEN
2022,5,0,Outside,STOLEN
2022,5,7,Educational,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,2,Other,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Transit,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,2,Other,STOLEN
2022,5,9,Other,STOLEN
2022,5,4,Outside,STOLEN
2022,4,43,Outside,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Transit,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Educational,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,1,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,House,STOLEN
2022,5,3,Other,STOLEN
2022,5,1,Outside,STOLEN
2022,5,5,Educational,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Educational,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,3,Apartment,STOLEN
2022,5,5,Other,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Educational,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,1,Outside,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,0,Outside,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,1,Outside,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,0,House,STOLEN
2022,5,1,Outside,STOLEN
2022,4,44,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,5,12,House,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,5,Educational,STOLEN
2022,5,16,Apartment,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,5,Educational,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,4,Transit,STOLEN
2022,5,13,Apartment,STOLEN
2022,3,80,Apartment,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,0,Educational,STOLEN
2022,5,3,Outside,STOLEN
2022,5,1,Outside,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,6,Apartment,STOLEN
2022,5,6,Outside,STOLEN
2022,5,17,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,1,Outside,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,3,Apartment,STOLEN
2022,5,3,Apartment,STOLEN
2022,5,2,Transit,STOLEN
2021,10,218,Other,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,3,House,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,28,Outside,STOLEN
2022,5,7,Apartment,STOLEN
2022,5,3,House,STOLEN
2022,5,3,House,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,2,114,Apartment,STOLEN
2022,5,16,Commercial,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,6,Apartment,STOLEN
2022,5,0,Educational,STOLEN
2022,5,12,Commercial,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,5,11,Apartment,STOLEN
2022,5,19,Apartment,STOLEN
2022,5,2,Outside,STOLEN
2022,5,11,Apartment,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,0,Educational,STOLEN
2022,5,0,Outside,STOLEN
2022,5,1,Other,STOLEN
2022,5,0,Commercial,STOLEN
2022,5,0,Outside,STOLEN
2022,5,0,Outside,STOLEN
2022,5,17,Apartment,STOLEN
2022,5,0,House,STOLEN
2022,5,1,Commercial,STOLEN
2022,5,1,Apartment,STOLEN
2022,5,5,Apartment,STOLEN
2022,5,2,Apartment,STOLEN
2022,5,0,Apartment,STOLEN
2022,5,1,Outside,STOLEN
2022,5,1,Outside,STOLEN
2022,4,61,Apartment,STOLEN
2022,6,0,House,STOLEN
2022,5,1,Transit,STOLEN
2022,6,0,Commercial,STOLEN
2022,5,5,Other,STOLEN
2022,5,5,Other,STOLEN
2022,5,1,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,UNKNOWN
2022,5,2,Outside,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,5,3,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,House,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,5,7,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,5,13,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,5,7,Educational,STOLEN
2022,6,0,Commercial,STOLEN
2022,5,6,Apartment,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,1,Other,STOLEN
2022,5,7,House,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,1,Other,STOLEN
2022,6,1,Outside,STOLEN
2022,5,6,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,3,Educational,STOLEN
2022,6,0,Outside,STOLEN
2022,6,3,Other,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,5,23,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,House,STOLEN
2022,6,5,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,House,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,4,Outside,STOLEN
2022,6,4,Outside,STOLEN
2022,3,98,Apartment,STOLEN
2022,6,2,House,STOLEN
2022,6,0,Apartment,STOLEN
2022,5,13,House,STOLEN
2022,5,13,House,STOLEN
2022,6,1,House,STOLEN
2022,6,5,House,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,2,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Other,STOLEN
2022,5,22,Apartment,STOLEN
2022,6,2,Other,STOLEN
2022,6,0,Outside,STOLEN
2022,6,2,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,5,17,Apartment,STOLEN
2022,6,0,Other,STOLEN
2022,6,1,Educational,STOLEN
2022,6,1,House,STOLEN
2022,6,2,Apartment,STOLEN
2022,5,17,Apartment,STOLEN
2022,6,2,Educational,STOLEN
2022,6,8,Educational,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Educational,STOLEN
2022,6,4,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,3,House,STOLEN
2022,6,1,Other,STOLEN
2022,6,1,Educational,STOLEN
2022,5,10,Educational,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,House,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,2,Commercial,STOLEN
2022,6,1,Other,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,House,STOLEN
2022,6,0,House,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,House,STOLEN
2022,6,7,Apartment,STOLEN
2022,6,7,Apartment,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,Apartment,STOLEN
2022,5,42,Apartment,STOLEN
2022,6,3,Outside,STOLEN
2022,6,3,Commercial,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,6,House,STOLEN
2022,6,6,House,STOLEN
2022,6,2,Commercial,STOLEN
2022,6,1,House,STOLEN
2022,6,9,Apartment,STOLEN
2022,5,15,Other,STOLEN
2022,6,0,Outside,STOLEN
2022,6,9,Other,STOLEN
2022,6,0,Outside,STOLEN
2022,6,4,Educational,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,House,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Other,STOLEN
2022,6,0,House,STOLEN
2022,5,34,Apartment,STOLEN
2022,6,1,House,STOLEN
2022,5,16,Apartment,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,3,Other,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,Outside,RECOVERED
2022,6,0,Other,STOLEN
2022,6,0,Other,STOLEN
2022,6,3,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Other,STOLEN
2022,6,5,House,STOLEN
2022,6,4,Commercial,STOLEN
2022,6,13,Other,STOLEN
2022,6,0,Transit,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,2,Outside,STOLEN
2022,6,1,Transit,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,4,House,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,8,Outside,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,14,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Commercial,STOLEN
2022,5,24,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,8,Educational,STOLEN
2022,6,3,Commercial,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,Transit,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2021,10,258,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,10,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,5,18,House,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,3,Outside,STOLEN
2022,6,2,Outside,STOLEN
2022,6,1,Other,STOLEN
2022,6,0,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,10,Apartment,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,Transit,STOLEN
2022,6,0,House,STOLEN
2022,6,3,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,6,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,House,STOLEN
2022,6,12,Apartment,STOLEN
2022,6,0,House,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,3,Educational,STOLEN
2022,6,7,Outside,STOLEN
2022,6,0,House,STOLEN
2022,6,0,Outside,STOLEN
2022,6,3,House,STOLEN
2022,6,3,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,5,28,Other,STOLEN
2022,6,3,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,4,Commercial,STOLEN
2022,6,14,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,5,28,Other,STOLEN
2022,3,102,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,3,102,Apartment,STOLEN
2022,6,1,Transit,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,4,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,5,22,House,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Transit,STOLEN
2022,6,1,Transit,STOLEN
2022,6,5,Educational,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Other,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,4,Apartment,STOLEN
2022,6,2,Educational,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,19,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,8,Outside,STOLEN
2022,6,5,Apartment,STOLEN
2022,6,2,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,2,Other,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,2,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Educational,STOLEN
2022,5,31,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,4,Apartment,STOLEN
2022,6,7,House,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,House,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,2,Commercial,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,House,STOLEN
2022,6,1,House,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,2,Commercial,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,2,House,STOLEN
2022,6,0,Outside,STOLEN
2022,6,10,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,2,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,2,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,3,Educational,STOLEN
2022,6,10,Apartment,STOLEN
2022,6,0,Other,STOLEN
2022,6,3,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,2,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Transit,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,5,Outside,STOLEN
2022,6,0,Other,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Other,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,2,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,2,Outside,STOLEN
2022,6,2,Apartment,STOLEN
2022,6,1,Outside,STOLEN
2022,6,5,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,5,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Outside,STOLEN
2022,6,0,Outside,UNKNOWN
2022,6,0,Transit,STOLEN
2022,6,12,Apartment,STOLEN
2022,6,0,Commercial,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Commercial,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,0,Apartment,STOLEN
2022,6,5,Apartment,STOLEN
2022,6,2,House,STOLEN
2022,6,2,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Transit,STOLEN
2022,6,22,Outside,STOLEN
2022,6,0,Outside,STOLEN
2022,6,1,Outside,STOLEN
2022,6,0,Other,STOLEN
2022,6,1,Apartment,STOLEN
2022,6,1,Commercial,STOLEN
